0.1075	 0.0027415	
0.108	 0.0023429	
0.1085	 0.0020002	
0.109	 0.0017075	
0.1095	 0.0014587	
0.11	 0.0012452	
0.1105	 0.001063	
0.111	 0.00090837	
0.1115	 0.00077578	
0.112	 0.00066282	
0.1125	 0.00056711	
0.113	 0.00048521	
0.1135	 0.00041561	
0.114	 0.00035684	
0.1145	 0.00030678	
0.115	 0.00026452	
0.1155	 0.00022914	
0.116	 0.00019937	
0.1165	 0.00017467	
0.117	 0.0001545	
0.1175	 0.00013814	
0.118	 0.00012529	
0.1185	 0.00011567	
0.119	 0.00010892	
0.1195	 0.00010499	
0.12	 0.00010368	
0.1205	 0	
0.121	 0	
0.1215	 0	
0.122	 0	
